timestamp,id,extended_id,RX,remote_frame,error_frame,dlc,rotor_count_hex,rotor_speed_hex,current_hex
1678405864.3398848,0x201,0,1,0,0,8,06D7,0000,FF73
1678405864.3406243,0x201,0,1,0,0,8,06D7,0000,FF73
1678405864.341556,0x201,0,1,0,0,8,06D7,0000,FFBD
1678405864.3428247,0x201,0,1,0,0,8,06D7,0000,FF73
1678405864.3436103,0x201,0,1,0,0,8,06D7,0000,FF4D
1678405864.3444633,0x201,0,1,0,0,8,06D7,0000,FF73
1678405864.3457208,0x201,0,1,0,0,8,06D7,0000,FF4D
1678405864.346479,0x201,0,1,0,0,8,06D7,0000,FF73
1678405864.3478174,0x201,0,1,0,0,8,06D7,0000,FF73
1678405864.3485754,0x201,0,1,0,0,8,06D7,0000,FF97
1678405864.349525,0x201,0,1,0,0,8,06D7,FFFC,FF73
1678405864.3507895,0x201,0,1,0,0,8,06D6,FFF8,FF73
1678405864.3515408,0x201,0,1,0,0,8,06D5,FFF8,FF74
1678405864.3524213,0x201,0,1,0,0,8,06D5,FFF8,FFBE
1678405864.3536747,0x201,0,1,0,0,8,06D4,FFFC,FF74
1678405864.3544354,0x201,0,1,0,0,8,06D4,FFFC,FFBE
1678405864.3556757,0x201,0,1,0,0,8,06D3,FFFC,FF74
1678405864.356488,0x201,0,1,0,0,8,06D3,FFFC,FFBE
1678405864.3574345,0x201,0,1,0,0,8,06D3,FFFC,FF74
1678405864.3583727,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.3596392,0x201,0,1,0,0,8,06D3,0000,FFBE
1678405864.3603685,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3616478,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.362378,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3636749,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3644335,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3653903,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.366265,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.367214,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.368485,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.3692286,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3705175,0x201,0,1,0,0,8,06D3,0000,FF96
1678405864.3712764,0x201,0,1,0,0,8,06D3,0000,FFBE
1678405864.3725622,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3733199,0x201,0,1,0,0,8,06D3,0000,FFBE
1678405864.3742268,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3754833,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3762717,0x201,0,1,0,0,8,06D3,0000,FFBE
1678405864.3772545,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3781922,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3794568,0x201,0,1,0,0,8,06D3,0000,FF2A
1678405864.3802376,0x201,0,1,0,0,8,06D3,0000,FF9B
1678405864.381094,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3823705,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.3831434,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.3844295,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.3852592,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.386097,0x201,0,1,0,0,8,06D3,0000,FF4C
1678405864.3873963,0x201,0,1,0,0,8,06D3,0000,FF2A
1678405864.3881714,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3890204,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3902874,0x201,0,1,0,0,8,06D3,0000,FF74
1678405864.3910935,0x201,0,1,0,0,8,06D2,FFFC,FF74
1678405864.3923426,0x201,0,1,0,0,8,06D2,FFFC,FF4C
1678405864.3933046,0x201,0,1,0,0,8,06D1,FFF8,FF74
1678405864.394184,0x201,0,1,0,0,8,06D1,FFFC,FF74
1678405864.3950355,0x201,0,1,0,0,8,06D0,FFFC,FF4C
1678405864.3963096,0x201,0,1,0,0,8,06D0,FFFC,FF96
1678405864.3970637,0x201,0,1,0,0,8,06CF,FFFC,FF96
1678405864.398031,0x201,0,1,0,0,8,06CF,FFFC,FF4C
1678405864.3992963,0x201,0,1,0,0,8,06D0,FFFC,FF74
1678405864.4000409,0x201,0,1,0,0,8,06D0,0000,FFBE
1678405864.4009757,0x201,0,1,0,0,8,06D0,0000,FF4C
1678405864.4022448,0x201,0,1,0,0,8,06D0,0000,FF96
1678405864.403062,0x201,0,1,0,0,8,06D0,0000,FF02
1678405864.4039261,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.4051929,0x201,0,1,0,0,8,06D0,0000,FF4C
1678405864.4059544,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.4069395,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.4078734,0x201,0,1,0,0,8,06D0,0000,FF4C
1678405864.4091613,0x201,0,1,0,0,8,06D0,0000,FFBE
1678405864.4099107,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.4111912,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.4119518,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.413237,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.413967,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.4147534,0x201,0,1,0,0,8,06D0,0000,FF74
1678405864.4160929,0x201,0,1,0,0,8,06D0,0000,FF4C
1678405864.4168642,0x201,0,1,0,0,8,06D0,0000,FF02
1678405864.417797,0x201,0,1,0,0,8,06CF,0000,FF02
1678405864.4190526,0x201,0,1,0,0,8,06CF,FFFC,FF02
1678405864.4198177,0x201,0,1,0,0,8,06CF,FFFC,FF75
1678405864.420675,0x201,0,1,0,0,8,06CF,0000,FF4C
1678405864.42192,0x201,0,1,0,0,8,06CF,0000,FF75
1678405864.4226713,0x201,0,1,0,0,8,06CE,0000,FF2B
1678405864.4239533,0x201,0,1,0,0,8,06CD,FFF8,FF75
1678405864.4247274,0x201,0,1,0,0,8,06CD,FFF8,FF2B
1678405864.4260097,0x201,0,1,0,0,8,06CC,FFF8,FF4B
1678405864.4268374,0x201,0,1,0,0,8,06CC,FFF8,FF4B
1678405864.4276826,0x201,0,1,0,0,8,06CB,FFFC,FF4B
1678405864.4286702,0x201,0,1,0,0,8,06CB,FFFC,FF4B
1678405864.4299474,0x201,0,1,0,0,8,06CA,FFFC,FFC0
1678405864.4307055,0x201,0,1,0,0,8,06CA,FFFC,FF95
1678405864.431636,0x201,0,1,0,0,8,06C9,FFFC,FF4B
1678405864.4329095,0x201,0,1,0,0,8,06C9,FFFC,FF4B
1678405864.4336634,0x201,0,1,0,0,8,06C9,FFFC,FFC0
1678405864.4349325,0x201,0,1,0,0,8,06C9,FFFC,FF4B
1678405864.4356947,0x201,0,1,0,0,8,06C9,0000,FF76
1678405864.4366703,0x201,0,1,0,0,8,06C9,0000,FF76
1678405864.4376206,0x201,0,1,0,0,8,06C9,0000,FFC0
1678405864.4388974,0x201,0,1,0,0,8,06C9,0000,FF76
1678405864.439678,0x201,0,1,0,0,8,06C9,0000,FF4B
1678405864.4405406,0x201,0,1,0,0,8,06C9,0000,FF4B
1678405864.4418056,0x201,0,1,0,0,8,06C9,0000,FF4B
1678405864.4427688,0x201,0,1,0,0,8,06C9,0000,FF4B
1678405864.4436238,0x201,0,1,0,0,8,06C9,0000,FF76
1678405864.44455,0x201,0,1,0,0,8,06C9,0000,FF4B
1678405864.445815,0x201,0,1,0,0,8,06C9,0000,FF4B
1678405864.4466128,0x201,0,1,0,0,8,06C9,0000,FF02
1678405864.4474862,0x201,0,1,0,0,8,06C9,0000,FF02
1678405864.4487119,0x201,0,1,0,0,8,06C9,0000,FF02
1678405864.449577,0x201,0,1,0,0,8,06C9,0000,FF02
1678405864.4505002,0x201,0,1,0,0,8,06C9,0000,FF02
1678405864.451762,0x201,0,1,0,0,8,06C9,0000,FF02
1678405864.452523,0x201,0,1,0,0,8,06C9,0000,FF4B
1678405864.4534888,0x201,0,1,0,0,8,06C8,FFFC,FF2D
1678405864.4547923,0x201,0,1,0,0,8,06C7,FFFC,FF02
1678405864.4555492,0x201,0,1,0,0,8,06C7,FFF8,FF4C
1678405864.4563987,0x201,0,1,0,0,8,06C6,FFF8,FF4B
1678405864.457704,0x201,0,1,0,0,8,06C5,FFF8,FF4B
1678405864.4584444,0x201,0,1,0,0,8,06C4,FFF8,FF4B
1678405864.4594193,0x201,0,1,0,0,8,06C3,FFF8,FF4B
1678405864.4606805,0x201,0,1,0,0,8,06C3,FFF8,FF4B
1678405864.4614093,0x201,0,1,0,0,8,06C2,FFF8,FF4B
1678405864.4623673,0x201,0,1,0,0,8,06C2,FFFC,FF94
1678405864.4636354,0x201,0,1,0,0,8,06C1,FFFC,FF1E
1678405864.4643936,0x201,0,1,0,0,8,06C1,FFFC,FF4B
1678405864.465257,0x201,0,1,0,0,8,06C0,FFFC,FF67
1678405864.4665241,0x201,0,1,0,0,8,06C1,FFFC,FF4B
1678405864.467278,0x201,0,1,0,0,8,06C0,FFFC,FF95
1678405864.4685829,0x201,0,1,0,0,8,06C0,FFFC,FF4B
1678405864.4693644,0x201,0,1,0,0,8,06C0,FFFC,FF4B
1678405864.4702282,0x201,0,1,0,0,8,06C0,FFFC,FF4B
1678405864.471485,0x201,0,1,0,0,8,06C0,0000,FF95
1678405864.4722571,0x201,0,1,0,0,8,06C1,0000,FF95
1678405864.4735086,0x201,0,1,0,0,8,06C1,0000,FF95
1678405864.4742951,0x201,0,1,0,0,8,06C1,0000,FF79
1678405864.4752567,0x201,0,1,0,0,8,06C1,0000,FF4B
1678405864.476183,0x201,0,1,0,0,8,06C1,0000,FF4B
1678405864.4775066,0x201,0,1,0,0,8,06C1,0000,FF4B
1678405864.4782403,0x201,0,1,0,0,8,06C1,0000,FF4B
1678405864.4792147,0x201,0,1,0,0,8,06C1,0000,FF4B
1678405864.480181,0x201,0,1,0,0,8,06C1,0000,FF02
1678405864.4811218,0x201,0,1,0,0,8,06C1,0000,FF4B
1678405864.4823878,0x201,0,1,0,0,8,06C1,0000,FF02
1678405864.4831727,0x201,0,1,0,0,8,06C0,0000,FF4B
1678405864.4840562,0x201,0,1,0,0,8,06C0,FFFC,FF4B
1678405864.4853456,0x201,0,1,0,0,8,06BE,FFF8,FF4B
1678405864.486157,0x201,0,1,0,0,8,06BD,FFF8,FF4B
1678405864.4871342,0x201,0,1,0,0,8,06BB,FFF5,FF4B
1678405864.487985,0x201,0,1,0,0,8,06BA,FFF1,FF4B
1678405864.4892232,0x201,0,1,0,0,8,06B9,FFF5,FF7B
1678405864.4900146,0x201,0,1,0,0,8,06B8,FFF5,FF4B
1678405864.4912593,0x201,0,1,0,0,8,06B6,FFF5,FF7C
1678405864.4922173,0x201,0,1,0,0,8,06B5,FFF5,FF4B
1678405864.493068,0x201,0,1,0,0,8,06B4,FFF5,FF94
1678405864.4943285,0x201,0,1,0,0,8,06B1,FFF1,FF4B
